EduCat,USRCat,AgeCat,IncCat,MarCat,RaceCat,GenderCat,1,2,3,4,5,6,n
4,2,4,6,5,3,2,0,1,1,0,0,0,2
4,2,5,1,1,2,2,0,0,1,0,0,0,1
4,2,5,1,2,1,2,0,0,0,1,0,0,1
4,2,5,1,3,2,1,0,0,2,1,0,0,3
4,2,5,1,3,2,2,1,0,0,1,0,0,2
4,2,5,1,3,3,2,0,0,1,1,0,0,2
4,2,5,1,5,2,1,0,0,0,1,0,0,1
4,2,5,1,5,2,2,0,0,0,1,0,0,1
4,2,5,1,5,3,2,0,0,1,0,0,0,1
4,2,5,2,1,1,1,0,0,0,0,1,0,1
4,2,5,2,1,2,1,0,1,10,2,2,0,15
4,2,5,2,1,2,2,4,5,2,2,1,0,14
4,2,5,2,1,3,1,0,0,1,1,0,0,2
4,2,5,2,1,3,2,0,0,2,0,0,0,2
4,2,5,2,1,4,2,0,0,1,0,0,0,1
4,2,5,2,2,1,2,0,0,1,0,0,0,1
4,2,5,2,2,2,1,0,0,2,5,0,0,7
4,2,5,2,2,2,2,0,7,2,0,0,0,9
4,2,5,2,2,3,2,0,0,2,1,0,0,3
4,2,5,2,3,1,1,0,0,0,2,0,0,2
4,2,5,2,3,1,2,0,0,0,0,1,0,1
4,2,5,2,3,2,1,0,1,1,4,0,0,6
4,2,5,2,3,2,2,1,3,1,2,1,0,8
4,2,5,2,3,3,1,0,1,0,0,0,0,1
4,2,5,2,3,3,2,0,1,1,0,0,1,3
4,2,5,2,4,2,1,0,0,2,0,0,0,2
4,2,5,2,5,1,1,0,0,0,1,0,0,1
4,2,5,2,5,2,1,1,2,3,2,0,0,8
4,2,5,2,5,2,2,2,1,3,2,0,0,8
4,2,5,2,5,3,2,1,0,3,0,0,0,4
4,2,5,2,5,4,2,1,0,0,0,0,0,1
4,2,5,3,1,1,1,0,0,0,0,1,0,1
4,2,5,3,1,1,2,1,0,0,1,0,0,2
4,2,5,3,1,2,1,1,6,17,24,1,1,50
4,2,5,3,1,2,2,1,2,5,9,1,0,18
4,2,5,3,1,3,1,0,1,1,1,0,0,3
4,2,5,3,1,3,2,0,0,1,0,0,0,1
4,2,5,3,1,4,1,0,0,1,1,1,0,3
4,2,5,3,1,4,2,0,0,1,0,0,0,1
4,2,5,3,2,2,1,0,1,1,5,0,0,7
4,2,5,3,2,2,2,0,0,4,1,0,0,5
4,2,5,3,2,3,1,0,1,0,0,0,0,1
4,2,5,3,2,3,2,0,0,1,0,0,0,1
4,2,5,3,3,2,1,2,0,3,3,0,0,8
4,2,5,3,3,2,2,1,2,4,1,1,0,9
4,2,5,3,3,3,1,0,0,0,1,0,0,1
4,2,5,3,3,4,2,0,1,0,0,0,0,1
4,2,5,3,4,2,2,0,0,0,1,0,0,1
4,2,5,3,5,2,1,0,1,2,0,0,0,3
4,2,5,3,5,2,2,0,1,0,0,0,0,1
4,2,5,3,5,3,1,0,1,0,0,0,0,1
4,2,5,3,5,4,2,0,0,1,0,0,0,1
4,2,5,4,1,1,1,0,0,0,1,0,0,1
4,2,5,4,1,1,2,0,0,1,1,0,0,2
4,2,5,4,1,2,1,1,5,13,16,2,0,37
4,2,5,4,1,2,2,0,3,3,6,0,0,12
4,2,5,4,1,3,1,0,0,2,0,0,0,2
4,2,5,4,1,4,1,0,0,1,1,0,0,2
4,2,5,4,2,2,2,1,1,3,0,0,0,5
4,2,5,4,3,2,1,1,0,1,1,0,0,3
4,2,5,4,3,2,2,1,0,0,1,0,0,2
4,2,5,4,4,2,1,0,1,0,0,0,0,1
4,2,5,4,4,2,2,0,0,1,0,0,0,1
4,2,5,4,5,2,1,0,0,1,2,0,0,3
4,2,5,4,5,2,2,0,1,0,0,0,0,1
4,2,5,5,1,1,1,1,0,0,2,0,0,3
4,2,5,5,1,1,2,2,1,1,1,0,0,5
4,2,5,5,1,2,1,8,18,35,36,2,0,99
4,2,5,5,1,2,2,7,12,12,13,0,0,44
4,2,5,5,1,3,1,1,2,2,1,1,0,7
4,2,5,5,1,3,2,0,1,0,0,0,0,1
4,2,5,5,1,4,1,0,1,2,1,0,0,4
4,2,5,5,1,4,2,0,1,0,0,0,0,1
4,2,5,5,1,5,1,0,1,0,0,0,0,1
4,2,5,5,2,1,1,0,0,1,0,0,0,1
4,2,5,5,2,2,1,0,0,1,1,0,0,2
4,2,5,5,2,2,2,0,0,1,1,0,0,2
4,2,5,5,2,3,2,0,1,0,0,0,0,1
4,2,5,5,3,2,1,0,2,1,1,1,0,5
4,2,5,5,3,2,2,0,0,1,0,0,0,1
4,2,5,5,3,3,1,0,0,1,0,0,0,1
4,2,5,5,3,4,2,0,0,0,1,0,0,1
4,2,5,5,4,2,2,0,0,0,0,1,0,1
4,2,5,5,5,1,2,0,0,1,0,0,0,1
4,2,5,5,5,2,1,0,0,1,0,0,0,1
4,2,5,5,5,2,2,0,0,2,1,0,0,3
4,2,5,5,5,3,2,0,0,1,0,0,0,1
4,2,5,6,1,1,1,0,1,1,0,0,0,2
4,2,5,6,1,2,1,1,3,10,16,3,0,33
4,2,5,6,1,2,2,2,1,8,4,6,1,22
4,2,5,6,1,3,1,0,0,1,0,0,0,1
4,2,5,6,1,3,2,0,0,2,0,0,0,2
4,2,5,6,1,4,1,0,0,0,1,0,0,1
4,2,5,6,1,4,2,0,0,1,0,0,0,1
4,2,5,6,1,5,1,0,0,1,0,0,0,1
4,2,5,6,2,1,2,0,1,0,0,0,0,1
4,2,5,6,2,2,1,0,0,1,2,0,0,3
4,2,5,6,2,2,2,0,2,3,1,0,0,6
4,2,5,6,2,3,2,0,2,0,0,0,0,2
4,2,5,6,2,4,1,0,0,0,0,1,0,1
4,2,5,6,2,4,2,0,0,0,1,0,0,1
4,2,5,6,3,2,1,0,0,2,1,0,0,3
4,2,5,6,3,2,2,0,0,1,4,0,1,6
4,2,5,6,3,3,1,1,0,0,0,0,0,1
4,2,5,6,3,3,2,0,0,1,0,0,0,1
4,2,5,6,4,1,2,0,0,1,0,0,0,1
4,2,5,6,5,1,2,0,0,0,1,0,0,1
4,2,5,6,5,2,1,1,3,2,1,1,0,8
4,2,5,6,5,2,2,0,1,4,1,0,0,6
4,3,1,1,5,2,1,0,0,1,0,0,0,1
4,3,1,1,5,3,2,0,0,0,1,0,0,1
4,3,1,2,1,2,2,0,0,0,0,1,0,1
4,3,1,2,5,2,1,0,1,0,0,0,0,1
4,3,1,2,5,2,2,1,1,0,0,0,0,2
4,3,1,2,5,3,2,0,1,0,0,0,0,1
4,3,1,3,1,2,2,0,1,0,0,0,0,1
4,3,1,3,5,1,1,0,1,0,0,0,0,1
4,3,1,3,5,2,1,0,1,0,1,0,0,2
4,3,1,6,5,2,1,0,0,1,0,0,0,1
4,3,1,6,5,2,2,0,0,0,1,0,0,1
4,3,2,1,5,2,1,0,0,0,1,0,0,1
4,3,2,1,5,3,2,0,0,0,0,0,1,1
4,3,2,2,1,2,2,0,0,0,0,1,0,1
4,3,2,2,1,3,2,0,0,0,0,0,1,1
4,3,2,2,3,2,1,0,0,1,0,1,0,2
4,3,2,2,5,2,1,0,1,3,1,0,1,6
4,3,2,2,5,2,2,0,0,1,1,0,0,2
4,3,2,3,1,1,1,0,0,0,0,1,0,1
4,3,2,3,1,1,2,0,0,1,0,0,0,1
4,3,2,3,1,2,1,0,1,1,0,1,0,3
4,3,2,3,1,2,2,0,1,1,0,0,0,2
4,3,2,3,1,5,2,0,1,0,0,0,0,1
4,3,2,3,3,2,1,1,0,0,0,0,0,1
4,3,2,3,3,3,2,0,0,1,0,0,0,1
4,3,2,3,5,2,1,0,0,1,2,0,0,3
4,3,2,3,5,2,2,1,0,2,0,0,0,3
4,3,2,4,1,2,1,0,0,0,0,2,0,2
4,3,2,4,1,2,2,1,1,3,2,0,0,7
4,3,2,4,1,3,2,0,1,0,0,0,0,1
4,3,2,4,1,4,1,0,1,0,0,0,0,1
4,3,2,4,1,5,2,0,1,0,0,0,0,1
4,3,2,4,3,2,1,0,0,0,1,0,0,1
4,3,2,4,5,1,1,0,1,0,0,0,0,1
4,3,2,4,5,2,1,0,0,1,0,0,0,1
4,3,2,4,5,2,2,1,0,1,0,0,0,2
4,3,2,5,1,2,1,0,1,3,2,0,1,7
4,3,2,5,1,2,2,0,1,3,0,0,0,4
4,3,2,5,3,1,2,0,0,1,0,0,0,1
4,3,2,6,1,2,1,0,0,0,1,0,0,1
4,3,2,6,1,2,2,0,0,0,0,1,0,1
4,3,2,6,4,1,1,0,1,0,0,0,0,1
4,3,2,6,5,1,2,1,0,0,0,0,0,1
4,3,2,6,5,2,1,1,0,0,0,0,0,1
4,3,2,6,5,2,2,0,0,1,1,1,0,3
4,3,3,1,1,2,1,1,0,1,0,0,0,2
4,3,3,1,2,3,2,0,0,1,0,0,0,1
4,3,3,1,3,2,1,0,0,1,0,0,0,1
4,3,3,1,5,2,1,0,0,0,0,1,0,1
4,3,3,2,1,1,1,0,0,0,1,0,0,1
4,3,3,2,1,2,1,0,1,0,0,1,0,2
4,3,3,2,1,2,2,1,0,0,1,0,0,2
4,3,3,2,1,3,2,0,0,1,0,0,0,1
4,3,3,2,3,1,1,0,0,1,0,0,0,1
4,3,3,2,3,2,1,0,0,0,0,0,1,1
4,3,3,2,3,3,2,0,0,1,0,0,0,1
4,3,3,2,5,2,1,0,0,0,1,0,0,1
4,3,3,2,5,2,2,1,0,1,1,0,0,3
4,3,3,3,1,1,1,0,0,0,1,0,0,1
4,3,3,3,1,2,1,0,0,3,0,2,0,5
4,3,3,3,1,2,2,0,1,1,1,1,0,4
4,3,3,3,3,2,1,0,0,0,1,0,0,1
4,3,3,3,3,2,2,0,2,1,0,0,0,3
4,3,3,3,5,2,1,0,1,0,1,0,0,2
4,3,3,3,5,2,2,0,0,1,0,0,0,1
4,3,3,3,5,4,1,0,0,0,1,0,0,1
4,3,3,4,1,1,2,0,1,0,0,0,0,1
4,3,3,4,1,2,1,1,0,0,0,1,0,2
4,3,3,4,1,2,2,0,1,1,3,0,0,5
4,3,3,4,4,2,1,0,1,0,0,0,0,1
4,3,3,5,1,2,1,0,2,2,5,6,0,15
4,3,3,5,1,2,2,2,4,4,1,1,0,12
4,3,3,5,1,3,1,0,0,1,0,0,0,1
4,3,3,5,1,5,1,0,0,0,1,0,0,1
4,3,3,5,3,1,1,0,0,0,0,1,0,1
4,3,3,5,4,3,1,0,0,1,0,0,0,1
4,3,3,5,5,2,1,0,0,1,1,0,0,2
4,3,3,5,5,4,2,0,1,0,0,0,0,1
4,3,3,6,1,2,1,0,0,3,0,1,0,4
4,3,3,6,1,2,2,0,4,1,0,1,0,6
4,3,3,6,1,3,1,0,0,0,1,0,0,1
4,3,3,6,2,2,1,0,0,0,1,0,0,1
4,3,3,6,5,2,1,0,0,0,1,0,0,1
4,3,3,6,5,2,2,0,1,0,0,0,0,1
4,3,4,1,1,2,2,0,0,0,0,1,1,2
4,3,4,1,3,2,1,0,0,1,0,0,0,1
4,3,4,1,3,2,2,0,0,0,1,0,0,1
4,3,4,1,5,2,1,0,0,1,0,0,0,1
4,3,4,2,1,2,1,0,1,1,4,1,0,7
4,3,4,2,1,2,2,0,2,5,2,1,0,10
4,3,4,2,3,2,1,0,0,0,2,0,0,2
4,3,4,2,3,2,2,0,1,0,0,0,0,1
4,3,4,2,3,3,2,0,0,0,1,0,0,1
4,3,4,2,5,2,1,0,1,0,0,0,0,1
4,3,4,2,5,2,2,0,1,0,0,0,0,1
4,3,4,3,1,1,1,0,0,0,0,1,0,1
4,3,4,3,1,2,1,0,1,3,1,2,0,7
4,3,4,3,1,2,2,0,1,4,0,0,0,5
4,3,4,3,1,3,1,0,0,0,1,0,0,1
4,3,4,3,2,2,2,0,1,2,0,0,0,3
4,3,4,3,3,2,2,1,0,0,0,0,0,1
4,3,4,3,5,2,1,0,0,1,0,1,0,2
4,3,4,3,5,2,2,0,0,0,1,0,0,1
4,3,4,3,5,5,2,0,0,1,0,0,0,1
4,3,4,4,1,2,1,0,0,1,1,0,0,2
4,3,4,4,1,2,2,0,3,1,0,0,0,4
4,3,4,4,2,2,2,0,0,1,0,0,0,1
4,3,4,4,3,2,2,0,0,0,0,1,0,1
4,3,4,4,3,4,2,0,0,0,0,1,0,1
4,3,4,4,5,2,2,0,0,1,0,0,0,1
4,3,4,5,1,1,1,0,0,1,0,0,0,1
4,3,4,5,1,1,2,1,0,1,0,0,0,2
4,3,4,5,1,2,1,1,4,8,9,0,0,22
4,3,4,5,1,2,2,3,2,8,4,0,0,17
4,3,4,5,1,3,1,0,0,1,0,0,0,1
4,3,4,5,1,3,2,0,0,1,0,0,0,1
4,3,4,5,1,4,1,0,0,1,0,0,0,1
4,3,4,5,1,5,1,0,0,1,0,0,0,1
4,3,4,5,3,2,1,0,0,0,1,0,0,1
4,3,4,5,3,2,2,0,1,0,0,0,0,1
4,3,4,5,5,1,1,0,0,1,0,0,0,1
4,3,4,6,1,1,1,0,0,1,0,0,0,1
4,3,4,6,1,1,2,0,1,0,0,0,0,1
4,3,4,6,1,2,1,0,0,2,2,3,0,7
4,3,4,6,1,2,2,0,0,0,2,0,0,2
4,3,4,6,3,3,2,0,0,1,0,0,0,1
4,3,5,1,3,2,2,0,2,1,0,0,0,3
4,3,5,1,5,2,1,0,0,0,1,0,0,1
4,3,5,2,1,2,1,1,0,1,0,3,0,5
4,3,5,2,1,2,2,1,0,1,1,1,0,4
4,3,5,2,2,2,2,1,0,1,0,0,0,2
4,3,5,2,3,2,2,0,1,0,0,0,0,1
4,3,5,2,5,2,2,0,1,0,0,0,0,1
4,3,5,2,5,3,1,0,0,1,0,0,0,1
4,3,5,3,1,2,1,1,2,3,4,2,0,12
4,3,5,3,1,2,2,0,1,4,3,0,0,8
4,3,5,3,2,2,2,0,0,1,0,0,0,1
4,3,5,3,3,2,2,0,0,1,1,1,0,3
4,3,5,3,5,2,2,0,0,0,2,0,0,2
4,3,5,4,1,1,1,0,0,0,0,0,1,1
4,3,5,4,1,2,1,0,2,3,3,0,0,8
4,3,5,4,1,2,2,1,0,1,0,1,0,3
4,3,5,4,2,2,2,0,0,2,0,0,0,2
4,3,5,4,3,2,1,0,0,1,0,0,0,1
4,3,5,5,1,2,1,0,6,6,7,2,0,21
4,3,5,5,1,2,2,2,1,5,1,0,0,9
4,3,5,5,1,3,2,1,0,0,0,0,0,1
4,3,5,5,1,4,2,0,0,1,0,0,0,1
4,3,5,5,2,2,2,0,1,0,0,0,0,1
4,3,5,5,3,3,1,0,0,1,0,0,0,1
4,3,5,5,5,2,1,0,0,1,0,0,0,1
4,3,5,6,1,1,1,0,0,1,0,0,0,1
4,3,5,6,1,2,1,1,0,1,4,0,0,6
4,3,5,6,1,2,2,0,0,1,2,0,0,3
4,3,5,6,2,2,1,0,0,1,0,0,0,1
4,3,5,6,3,2,2,0,0,2,0,0,0,2
4,3,5,6,3,4,2,1,0,0,0,0,0,1
4,3,5,6,5,1,2,0,0,1,0,0,0,1
